identity_key,display_ref,canonical_mt_ref,canonical_lxx_ref,total_occurrences,current_occurrences,historical_occurrences,source_kinds,sample_liturgical_places,hour_themes,patristic_homily_slug,chapter_study_slug,audio_slug,site_note
rid_9004e1a1c103d2426194,Ps 34:17-18 (LXX Ps 33:17-18),Ps 34:17-18,Ps 33:17-18,9,9,0,katameros_cycle,vespers_psalm | vespers_psalm,,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_3c167f0839c0c1e70a74,Ps 34:19 (LXX Ps 33:19),Ps 34:19,Ps 33:19,163,163,0,copticchurch_date; katameros_cycle,Abib 27 | Matins | Psalm,awakening to praise and repentance; the Eucharistic gathering of the Church,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_aa342d8a21a0ede1e723,Ps 34:19-20 (LXX Ps 33:19-20),Ps 34:19-20,Ps 33:19-20,378,378,0,copticchurch_date; katameros_cycle,Abib 12 | Liturgy | Psalm,awakening to praise and repentance; evening thanksgiving and watchfulness; the Eucharistic gathering of the Church,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_8ebade2d12eaa0cc40ad,Ps 34:20 (LXX Ps 33:20),Ps 34:20,Ps 33:20,86,86,0,copticchurch_date,Abib 27 | Matins | Psalm,awakening to praise and repentance; the Eucharistic gathering of the Church,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_c3d6dcbd430e365fc471,Ps 34:4 (LXX Ps 33:4),Ps 34:4,Ps 33:4,17,17,0,copticchurch_date; katameros_cycle,Friday of the sixth week of Great Lent | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_5f7a9897d45714898ee8,"Ps 34:4,34:5 (LXX Ps 33:4; Ps 33:5)","Ps 34:4,34:5",Ps 33:4; Ps 33:5,1,1,0,pascha_day_hour,Great Thursday Eve | Ninth Hour | Psalm+Gospel,the saving death of Christ and repentance,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_5ae66091f4a150dbbd25,Ps 34:5 (LXX Ps 33:5),Ps 34:5,Ps 33:5,66,66,0,copticchurch_date; katameros_cycle,Friday of the sixth week of Great Lent | Liturgy | Psalm,awakening to praise and repentance; the Eucharistic gathering of the Church,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_4a11001fd62cfb531d3b,Ps 34:7 (LXX Ps 33:7),Ps 34:7,Ps 33:7,15,15,0,copticchurch_date; katameros_cycle,Mesra 25 | Matins | Psalm,awakening to praise and repentance,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_c43dcd0d5dd5b0af7024,Ps 34:7-8 (LXX Ps 33:7-8),Ps 34:7-8,Ps 33:7-8,45,45,0,copticchurch_date; katameros_cycle; special_service,Kiak 22 | Vespers | Psalm,evening thanksgiving and watchfulness,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_9cb4bcd61c5a8ea96883,Ps 34:8 (LXX Ps 33:8),Ps 34:8,Ps 33:8,17,17,0,copticchurch_date; katameros_cycle,Tuesday of the fifth week of the holy fifty days | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-34,ps-34,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_74a160c3bfe8e762798d,Ps 35:1 (LXX Ps 34:1),Ps 35:1,Ps 34:1,15,15,0,copticchurch_date,Monday of the sixth week of Great Lent | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_820d690bf91bf530f9c5,Ps 35:1-2 (LXX Ps 34:1-2),Ps 35:1-2,Ps 34:1-2,1,1,0,katameros_cycle,liturgy_psalm | liturgy_psalm,,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_f0b38e5697579f965686,Ps 35:10 (LXX Ps 34:10),Ps 35:10,Ps 34:10,1,1,0,katameros_cycle,vespers_psalm | vespers_psalm,,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_a41eb7334d71a841606b,"Ps 35:10,35:27 (LXX Ps 34:10; Ps 34:27)","Ps 35:10,35:27",Ps 34:10; Ps 34:27,8,8,0,copticchurch_date,Paona 2 | Vespers | Psalm,evening thanksgiving and watchfulness,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_469168f2d5c28d3b12e4,"Ps 35:11,35:12,35:16 (LXX Ps 34:11; Ps 34:12; Ps 34:16)","Ps 35:11,35:12,35:16",Ps 34:11; Ps 34:12; Ps 34:16,1,1,0,pascha_day_hour,Good Friday | First Hour | Psalm+Gospel,the beginning of the day and watchfulness,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_1d047bfc8aac537ca5a9,Ps 35:13 (LXX Ps 34:13),Ps 35:13,Ps 34:13,17,17,0,copticchurch_date; katameros_cycle,Tuesday of the sixth week of Great Lent | Matins | Psalm,awakening to praise and repentance,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_1c17b2f7f8fa3602fb54,Ps 35:18 (LXX Ps 34:18),Ps 35:18,Ps 34:18,17,17,0,copticchurch_date; katameros_cycle,The fourth Sunday of Baba | Matins | Psalm,awakening to praise and repentance,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_0156861ee97b83960ec8,Ps 35:2 (LXX Ps 34:2),Ps 35:2,Ps 34:2,15,15,0,copticchurch_date,Monday of the sixth week of Great Lent | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_9f6b7d68e7861409bc3e,Ps 35:27 (LXX Ps 34:27),Ps 35:27,Ps 34:27,1,1,0,katameros_cycle,vespers_psalm | vespers_psalm,,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_96f6f2d4821696a46495,Ps 35:28 (LXX Ps 34:28),Ps 35:28,Ps 34:28,17,17,0,copticchurch_date; katameros_cycle,The fourth Sunday of Baba | Matins | Psalm,awakening to praise and repentance,,ps-35,ps-35,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_672945f37fe048e6a65c,Ps 36:5 (LXX Ps 35:5),Ps 36:5,Ps 35:5,16,16,0,copticchurch_date,Saturday of the fifth week of the holy fifty days | Matins | Psalm,awakening to praise and repentance,,ps-36,ps-36,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_bb7f30bbbe62390f4ba9,Ps 36:5-6 (LXX Ps 35:5-6),Ps 36:5-6,Ps 35:5-6,1,1,0,katameros_cycle,matins_psalm | matins_psalm,,,ps-36,ps-36,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_46ed8e33c0ca437d34a1,Ps 36:6 (LXX Ps 35:6),Ps 36:6,Ps 35:6,16,16,0,copticchurch_date,Saturday of the fifth week of the holy fifty days | Matins | Psalm,awakening to praise and repentance,,ps-36,ps-36,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_b2223e901b447d5821a0,Ps 36:9-10 (LXX Ps 35:9-10),Ps 36:9-10,Ps 35:9-10,17,17,0,copticchurch_date; katameros_cycle,The fourth Sunday of Toba | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-36,ps-36,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_81a8b1975f9934dde128,Ps 37:17 (LXX Ps 36:17),Ps 37:17,Ps 36:17,123,123,0,copticchurch_date; katameros_cycle,Amshir 12 | Matins | Psalm || Amshir 19 | Matins | Psalm,awakening to praise and repentance,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_c732cadb980192a2da09,"Ps 37:17,37:18,37:29 (LXX Ps 36:17; Ps 36:18; Ps 36:29)","Ps 37:17,37:18,37:29",Ps 36:17; Ps 36:18; Ps 36:29,14,14,0,copticchurch_date,Paona 29 | Matins | Psalm,awakening to praise and repentance,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_3ba5850f7b942b7ab758,Ps 37:17-18 (LXX Ps 36:17-18),Ps 37:17-18,Ps 36:17-18,15,15,0,copticchurch_date; katameros_cycle,Nasie 1 | Matins | Psalm,awakening to praise and repentance,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_27bc36e02ede607645fb,Ps 37:18 (LXX Ps 36:18),Ps 37:18,Ps 36:18,123,123,0,copticchurch_date; katameros_cycle,Amshir 12 | Matins | Psalm || Amshir 19 | Matins | Psalm,awakening to praise and repentance,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_c66342a4dc2edb3ebc3d,"Ps 37:21,37:22,21:16,21:17,21:8,21:9 (LXX Ps 36:21; Ps 36:22; Ps 20:16; Ps 20:17; Ps 20:8; Ps 20:9)","Ps 37:21,37:22,21:16,21:17,21:8,21:9",Ps 36:21; Ps 36:22; Ps 20:16; Ps 20:17; Ps 20:8; Ps 20:9,1,0,1,pascha_source_text,Good Friday | Sixth Hour | Psalm,the Cross and the Lord's willing suffering,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_f14970c9a2e993e6ca20,Ps 37:22-23 (LXX Ps 36:22-23),Ps 37:22-23,Ps 36:22-23,15,15,0,copticchurch_date,The third Sunday of Paona | Matins | Psalm,awakening to praise and repentance,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_69313e181fb494b15271,Ps 37:29 (LXX Ps 36:29),Ps 37:29,Ps 36:29,123,123,0,copticchurch_date; katameros_cycle,Amshir 12 | Matins | Psalm || Amshir 19 | Matins | Psalm,awakening to praise and repentance,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_ddc369a7ca5f6f82f379,Ps 37:3-4 (LXX Ps 36:3-4),Ps 37:3-4,Ps 36:3-4,16,16,0,copticchurch_date,The second Sunday of Baba | Vespers | Psalm,evening thanksgiving and watchfulness,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_e969ba31f7ef7c781571,Ps 37:30-31 (LXX Ps 36:30-31),Ps 37:30-31,Ps 36:30-31,152,152,0,copticchurch_date; katameros_cycle,Amshir 12 | Liturgy | Psalm || Amshir 19 | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_e84ba75fb7fc47c3fc63,Ps 37:39-40 (LXX Ps 36:39-40),Ps 37:39-40,Ps 36:39-40,118,118,0,copticchurch_date; katameros_cycle,Abib 21 | Matins | Psalm,awakening to praise and repentance; evening thanksgiving and watchfulness,,ps-37,ps-37,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_ce470f1220aceb12b846,Ps 38:1-2 (LXX Ps 37:1-2),Ps 38:1-2,Ps 37:1-2,1,1,0,special_service,unction_of_the_sick | third_prayer | third_prayer,,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_2d5a3da8c3b92e2d612b,Ps 38:11 (LXX Ps 37:11),Ps 38:11,Ps 37:11,16,16,0,copticchurch_date,Monday of the second week of Great Lent | Matins | Psalm,awakening to praise and repentance,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_9949d8e1b0ff05567954,Ps 38:15 (LXX Ps 37:15),Ps 38:15,Ps 37:15,16,16,0,copticchurch_date; katameros_cycle,The third Sunday of Paona | Vespers | Psalm,evening thanksgiving and watchfulness,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_221d40bdd395f63e0153,Ps 38:17 (LXX Ps 37:17),Ps 38:17,Ps 37:17,1,1,0,pascha_day_hour,Good Friday | Third Hour | Psalm+Gospel,the descent of the Holy Spirit and the trial of the heart,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_b24929d61a0004cdbe37,Ps 38:18 (LXX Ps 37:18),Ps 38:18,Ps 37:18,15,15,0,copticchurch_date,Tuesday of the seventh week of Great Lent | Matins | Psalm,awakening to praise and repentance,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_9bbac1c68abe911f06f2,Ps 38:18-19 (LXX Ps 37:18-19),Ps 38:18-19,Ps 37:18-19,1,1,0,katameros_cycle,matins_psalm | matins_psalm,,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_8e27cebd533365afa161,Ps 38:19 (LXX Ps 37:19),Ps 38:19,Ps 37:19,15,15,0,copticchurch_date,Tuesday of the seventh week of Great Lent | Matins | Psalm,awakening to praise and repentance,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_0fde54beaf44a6f25529,"Ps 38:21,38:22 (LXX Ps 37:21; Ps 37:22)","Ps 38:21,38:22",Ps 37:21; Ps 37:22,1,1,0,pascha_day_hour,Good Friday | Sixth Hour | Psalm+Gospel,the Cross and the Lord's willing suffering,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_655bbf60c64b7ed7091d,Ps 38:21-22 (LXX Ps 37:21-22),Ps 38:21-22,Ps 37:21-22,2,2,0,katameros_cycle; special_service,Third Sunday of Baunahh | matins_psalm | matins_psalm || funeral | part_6 | part_6,,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_85dc8fcd0f5230590471,Ps 38:9 (LXX Ps 37:9),Ps 38:9,Ps 37:9,16,16,0,copticchurch_date; katameros_cycle,Monday of the sixth week of Great Lent | Matins | Psalm,awakening to praise and repentance,,ps-38,ps-38,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_daa30295ec35beb592a1,Ps 39:12 (LXX Ps 38:12),Ps 39:12,Ps 38:12,32,32,0,copticchurch_date; katameros_cycle,Sunday of the fifth week of Great Lent | Vespers | Psalm,evening thanksgiving and watchfulness; the Eucharistic gathering of the Church,,ps-39,ps-39,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_a3ec72d777ea14c18467,Ps 39:12-13 (LXX Ps 38:12-13),Ps 39:12-13,Ps 38:12-13,1,1,0,special_service,funeral | part_5 | part_5,,,ps-39,ps-39,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_1fb56932cb611c57ea6a,"Ps 3:5,3:3","Ps 3:5,3:3","Ps 3:5,3:3",2,2,0,bright_saturday_service_order; pascha_day_hour,Bright Saturday | Liturgy | Psalm + Gospel || Bright Saturday | Liturgy | Psalm+Gospel,the Eucharistic gathering of the Church,,ps-3,ps-3,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_1670d60872fc3c802ff5,Ps 4,Ps 4,Ps 4,2,2,0,agpeya,First Hour (Prime / Morning Prayer) | First Hour (Prime / Morning Prayer) | psalm || Veil Prayer | Veil Prayer | psalm,,,ps-4,ps-4,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_deefd52ee123389ca7b0,Ps 40:1-2 (LXX Ps 39:1-2),Ps 40:1-2,Ps 39:1-2,16,16,0,copticchurch_date,The second Sunday of Abib | Matins | Psalm,awakening to praise and repentance,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_b666dc5b317abdf34ebf,Ps 40:11 (LXX Ps 39:11),Ps 40:11,Ps 39:11,1,1,0,katameros_cycle,matins_psalm | matins_psalm,,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_b2707eaf5ce0264cd7e1,Ps 40:13 (LXX Ps 39:13),Ps 40:13,Ps 39:13,17,17,0,copticchurch_date; katameros_cycle,Wednesday of the sixth week of the holy fifty days | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_451f85b683313506da2f,Ps 40:16 (LXX Ps 39:16),Ps 40:16,Ps 39:16,17,17,0,copticchurch_date; katameros_cycle,The fourth Sunday of Abib | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_861fe55c42f2281058fe,Ps 40:17 (LXX Ps 39:17),Ps 40:17,Ps 39:17,17,17,0,copticchurch_date; katameros_cycle,Wednesday of the sixth week of the holy fifty days | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_87dc5038c84179143acc,Ps 40:2 (LXX Ps 39:2),Ps 40:2,Ps 39:2,76,76,0,copticchurch_date; katameros_cycle,Abib 2 | Vespers | Psalm,evening thanksgiving and watchfulness,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_44dfd507e3fa543925a5,Ps 40:2-3 (LXX Ps 39:2-3),Ps 40:2-3,Ps 39:2-3,99,99,0,copticchurch_date; katameros_cycle,Abib 15 | Vespers | Psalm,evening thanksgiving and watchfulness,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
rid_b232c0bf3372302fa5a2,Ps 40:5 (LXX Ps 39:5),Ps 40:5,Ps 39:5,17,17,0,copticchurch_date; katameros_cycle,The fourth Sunday of Abib | Liturgy | Psalm,the Eucharistic gathering of the Church,,ps-40,ps-40,Patristic homily linkage is not present in this repo and must be joined from the site corpus when George pushes.
